track_id,Name,Latitude,Longitude,City,Country,Website,Category,Review Velocity (12m),Hero Image URL,Management Issues,Structural Issues,Owner Activity,Top Reviews Snippet,Maps URL,Official Website,building_sqm,b2b_density,catchment_area_size,is_indoor,is_outdoor,is_sim,NUTS_ID,NUTS_NAME,disposable_income_pps,wealth_data_year,data_quality_score,track_length_m,website_track_length_m
1037,Ludi Kart,42.5777041,3.0357481,Languedoc-Roussillon,France,,Karting,10,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyivrEoJ8Ra7s98f1xdyMZO8_hItv95H2dRTDMdU8n4twro219AGZPSlEbPuu1gk10ylKseS5nz1SyH7mSuMCN_oeX1GJGgc_3zVM5v5wpqWjPTy_Ui-Z3CGwe9qQ-IB4F6CjM4=w408-h408-k-no,True,True,False,"i celebrated my son's birthday this weekend 10/26/25 at this karting and i am really delighted with the welcome and service provided by the staff!!! it's rare when i post google reviews but here i have to say this place is great for birthdays or other events, all the staff are very attentive (by the way a big thank you to the lady at reception who is wonderful) and the quality/price ratio is unbeatable!!! i highly recommend this establishment!! thank you again for this great time shared with you 🙏 | very fun. we had a good laugh with friends. | great karting which stays open very very late in the evening in the summer, staff, super friendly, the track is original, there is a bridge and a tunnel, the reception is clean there is a private parking lot to park 👍🏻 …","https://www.google.com/maps/place/Ludi+Kart+-+Karting+Argel%C3%A8s/@42.5773126,3.0352665,17z/data=!3m1!4b1!4m6!3m5!1s0x12b07ebd017e5843:0x1696930991ea5bec!8m2!3d42.5773126!4d3.0352665!16s%2Fg%2F1v8yzj9g?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.ludikart.com/,328.03,1.0,402.31,False,False,False,FRJ1,Languedoc-Roussillon,18600.0,2022,75,472,0
846,AS Karting Corsika,42.606634,9.4460226,Corse,France,,Karting,10,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSymDyhcmuhzy7KMTBsiokuwByH398JyStqkuW1Td-qqiL4lEKCi6bFNXhD9K5DZwWc-E-B6sgojT2K0Tl0-P4XkZf7JgGDodXCNILPt8virwuLMbrPrc8KNsIe3DyxOaDEfMey0lESgvG1e=w408-h389-k-no,True,True,False,"superb track, very pleasant welcome. top service | great, very nice time and great owner. i've been going there for 10 years. it's great. | the lady at the reception was very kind and attentive, the circuit was decent and the karts were good, but the person who was in charge of explaining the rules and how everything worked was very unfriendly and really unpleasant. too bad!","https://www.google.com/maps/place/Karting+Gravona/@42.0170945,7.7370994,9z/data=!4m10!1m2!2m1!1sAS+Karting+Corsika++France!3m6!1s0x12da125022ca0f4d:0x9c1a5770cc4d9416!8m2!3d42.0170945!4d8.8906639!15sChlBUyBLYXJ0aW5nIENvcnNpY2EgRnJhbmNlWhsiGWFzIGthcnRpbmcgY29yc2ljYSBmcmFuY2WSAQ1nb19rYXJ0X3RyYWNrmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU13ZFV3M2RFUlJFQUXgAQD6AQQIABA0!16s%2Fg%2F1tfs81ck?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",https://karting-gravona.corsica/,166.63,15.0,344.88,False,True,False,FRM0,Corse,21400.0,2022,85,1042,0
1035,Karting Saint-Cyprien,42.606983,3.016056,Languedoc-Roussillon,France,https://kartingstcyprien.fr/,Karting,10,https://lh3.googleusercontent.com/p/AF1QipMfh5wirmhh31si4op-N4_dVpCXWAtnjDODzbnF=w426-h240-k-no,True,True,False,"impeccable track! friendly and professional welcome. | we had a blast! we had a great time, the track is incredible, the organization for the gp was perfect! i give it 5 stars even if i didn't finish on the podium... 🥲 i recommend it! … | we came today to celebrate our 7-year-old child's birthday. electric karting and games. the children had a great time. tables and parasols were available. we got the tokens for each race so we could go at our own pace. we highly recommend it.","https://www.google.com/maps/place/Karting+St+Cyprien/@42.6074404,3.0159762,17z/data=!3m1!4b1!4m6!3m5!1s0x12b07bf513af6801:0x8327537823f68149!8m2!3d42.6074404!4d3.0159762!16s%2Fg%2F11c58sw01j?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.kartingstcyprien.fr/,,21.0,349.48,False,False,False,FRJ1,Languedoc-Roussillon,18600.0,2022,100,633,0
1036,Karting de Torreilles,42.7586803,3.0185265,Languedoc-Roussillon,France,,Karting,10,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxu_h1-aRGBlfd8ljC8tFUQhMG0Rpl9cfrypB5ye-xTtYHq8saa_1lW8ZEfIoK35ZsaSXi09cCBGcCaNiDMqpQ0MwFqa-NpGljmArbN7BUJjz-p8BFDRSwNFki3w50jG2uKmtIF=w408-h306-k-no,True,False,False,"friendly staff, top-notch karting experience. my son loved it. | they don't even respond to very clear requests for information; apparently, there's been a change of ownership! it's so easy to report it on their website, but no, they just leave interested people hanging. avoid them. | very good. nice route.","https://www.google.com/maps/place/Karting+Torreilles/@42.7587355,3.0181071,17z/data=!3m1!4b1!4m6!3m5!1s0x12b06699f6b9fc77:0x55c976ed1f010acb!8m2!3d42.7587355!4d3.0181071!16s%2Fg%2F1tg83v14?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://kartingtorreilles.com/,26.63,8.0,550.85,False,False,False,FRJ1,Languedoc-Roussillon,18600.0,2022,85,770,0
1039,Grand Circuit du Roussillon,42.7797779,2.9078002,Languedoc-Roussillon,France,,Karting,10,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx9Bofg6SOvJ-UqKRpU7Pb1UTzDwzm7-EOacOoQc-xrrWG5PN3zPXspYFI_bqiW6b24G2SQTWNDqs51hgTwrupUfclJNkm0s2lYA113SLyj_FZSlenJqN9gKhutCBN_4jIyj6c=w408-h544-k-no,True,True,False,"the staff were incredibly kind, the alpine baptism was just fantastic, and the karting was amazing. the large, magnificent racing complex has lots to do and see; i highly recommend it. | good asphalt, good people and very close to girona, perfect for spending the day on a pitbike. | superb track, very well located, the staff are fantastic.  a wide selection of cars, each one more beautiful than the last.","https://www.google.com/maps/place/Kart+Power+-+Grand+Circuit+du+Roussillon/@42.780017,2.908751,17z/data=!3m1!4b1!4m6!3m5!1s0x12b069a0e5437509:0x83b14fdd44117b3e!8m2!3d42.780017!4d2.908751!16s%2Fg%2F11b6dgd56h?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",https://www.kartingroussillon.com/,,15.0,982.59,True,True,False,FRJ1,Languedoc-Roussillon,18600.0,2022,85,1737,0
1116,Circuit International de Lavelanet,43.00568,1.8807309,Midi-Pyrénées,France,,Karting,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwij9P_XDTOJr6OnATAk4HrukB_ziGB0iXZ2lOKs2bBqoGFr6vQWeb9V-NZVppIkPZNi1mYPHF46elFdhoQBODGUkbxzPDCNH7Dih8-h_WgMZrAOIQixdxmeudElVfGoF8CNEVq=w408-h306-k-no,False,False,False,,"https://www.google.com/maps/place/Circuit+de+karting+Le+Kartare+Aigues+Vives/@43.0048866,1.8086972,13z/data=!4m10!1m2!2m1!1sCircuit+International+de+Lavelanet++France!3m6!1s0x12afa89d226a2a93:0xd3a60831c0ccbf21!8m2!3d43.0048866!4d1.880795!15sCipDaXJjdWl0IEludGVybmF0aW9uYWwgZGUgTGF2ZWxhbmV0ICBGcmFuY2VaKyIpY2lyY3VpdCBpbnRlcm5hdGlvbmFsIGRlIGxhdmVsYW5ldCBmcmFuY2WSAQ1nb19rYXJ0X3RyYWNrmgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDI1V1ExSllTa3BWYlVwM1UwaHNURkZxVVhoYWVsWlFVbFpTZFU0ell4QULgAQD6AQQIABBE!16s%2Fg%2F1tgfm986?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.karting-ariege.fr/,211.94,0.0,774.88,False,True,False,FRJ2,Midi-Pyrénées,21200.0,2022,60,1784,0
1024,Karting Six-Fours,43.1212924,5.8437797,Provence-Alpes-Côte d’Azur,France,,Karting,5,https://lh3.googleusercontent.com/p/AF1QipOhQ29I27hzZbpy24I71HTBLmuMLzMDu4UdCefQ=w527-h240-k-no,False,True,False,"closed, without info on reopening. | pov : non | closed until the opening is announced 😡 …","https://www.google.com/maps/place/KARTING+SIX-FOURS+%2F+funambule+funicular+PARK/@43.1212501,5.8435935,17z/data=!3m1!4b1!4m6!3m5!1s0x12c90469accb0bf9:0x79c59618becaaf5!8m2!3d43.1212501!4d5.8435935!16s%2Fg%2F1td_77kd?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",,446.58,183.0,555.91,False,False,False,FRL0,Provence-Alpes-Côte d’Azur,22600.0,2022,85,444,0
1033,Sun Kart - Gruissan,43.1303212,3.1259726,Languedoc-Roussillon,France,,Karting,10,https://lh3.googleusercontent.com/p/AF1QipPsX4VxIldiaun0gNUCs1aPrWY9aRaod1gxmZNJ=w408-h306-k-no,True,True,False,"we had a very good time, we were very well received, and they were very strict about safety, which is great. | avoid at all costs!  it's a shame we can't give fewer than 1 star. we received a very poor welcome from the staff. even though i had my own helmet, they asked me to wear a hairnet for hygiene reasons?? knowing it was mine! i finally had to put it on, otherwise the track marshal refused to let me drive... (i don't think a hairnet is a safety requirement on the track, lol). then, i adjusted my pedals, and he told me they weren't supposed to be like that. is he driving for me or something? i must be dreaming.  to top it all off, the manager told us our time was terrible at the end of the race, while she was vaping inside with her feet on the bar! unbelievable. i strongly advise anyone with self-respect and who enjoys karting against going there.  having been to several go-kart tracks, i won't be going back to this one. avoid at all costs! | the site is spotless. the service is impeccable. the managers are very involved, which makes the experience particularly enjoyable. very satisfied with the gruissan go-kart track.  where they lose points... during my visit, a person lost consciousness and had to be airlifted. the managers were only concerned with running their business and paid no attention to the person in cardiac arrest, nor to his underage daughter who was crying. a lack of civic responsibility that could have cost this man dearly if we hadn't intervened. (especially since there was no defibrillator on site).","https://www.google.com/maps/place/Sunkart/@43.1307754,3.1254065,17z/data=!3m1!4b1!4m6!3m5!1s0x12b0556f7320e8e9:0x9552605193ec178c!8m2!3d43.1307754!4d3.1254065!16s%2Fg%2F1w0r1_8h?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.sunkart.com/,30.3,3.0,306.42,True,False,False,FRJ1,Languedoc-Roussillon,18600.0,2022,75,545,0
857,Win'Kart de Carcassonne,43.2190583,2.3033725,Languedoc-Roussillon,France,,Karting,10,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyLeD1HElkxZS3L4Igo3mhkOIa50csNxREx3-yaaaKtmhYi4fq7fjOInm_XIgs4QYA_gqPQTvxy_H4DA0Nxv5BLcnXvgvlMX4stK-3lWjOdOy29LAsErAj44TzExx-IXVn-UrmJwA=w408-h306-k-no,True,False,False,"we were a group of 16 and the team running course was suggested to us. the atmosphere was great, and the young woman at reception deserves a special mention! | we discovered this place during a birthday celebration. yes, you can celebrate our young children's birthdays there! fantastic. the children loved it, and so did we parents. the staff is very friendly, and if you break down or go off-road, they'll get you back on the road very quickly and even let you do another lap to make up for the time you lost. thank you, gentlemen, for your kindness and consideration towards our children.","https://www.google.com/maps/place/Win+Kart/@43.2189483,2.3016023,17z/data=!3m1!4b1!4m6!3m5!1s0x12ae314fe29a8fad:0x405742ac2e844db7!8m2!3d43.2189483!4d2.3016023!16s%2Fg%2F1td6v8ms?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",https://www.winkart-11.fr/,124.73,31.0,1062.12,True,False,False,FRJ1,Languedoc-Roussillon,18600.0,2022,75,1007,0
834,Karting Circuit Paul Ricard,43.2466621,5.798755,Provence-Alpes-Côte d’Azur,France,,Karting,10,https://lh3.googleusercontent.com/p/AF1QipPH8EiI-yYrBtGIaj-3eEE_vgf8rpdmo-bjrTVH=w426-h240-k-no,True,True,False,"an exceptional day, great food and friendly staff, and a fantastic tour! | it was a feast for the eyes. motorcycles, cars, go-karts... they were everywhere. magnificent.","https://www.google.com/maps/place/Karting+Circuit+Paul+Ricard/@43.2476077,5.7986431,17z/data=!3m1!4b1!4m6!3m5!1s0x12c909437e2e9cc1:0xc6bd07a358430e9d!8m2!3d43.2476077!4d5.7986431!16s%2Fg%2F11g0tl1yq9?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.kartingcircuitpaulricard.com/,,4.0,389.47,False,True,False,FRL0,Provence-Alpes-Côte d’Azur,22600.0,2022,85,1417,0
1335,Sun Karting,43.2533749,3.2743844,Sérignan,France,http://www.sunkarting.fr,Karting,10,https://lh3.googleusercontent.com/p/AF1QipM_bNPSdDDz8jiWLeYA20ixQUjznk3dvbFTDUUZ=w408-h544-k-no,False,True,False,a wonderful open track with elevation changes and a good surface!,"https://www.google.com/maps/place/Sun+Karting/@43.2536864,3.2736791,17z/data=!3m1!4b1!4m6!3m5!1s0x12b11a91480b7e51:0x11f5d7baff428939!8m2!3d43.2536864!4d3.2736791!16s%2Fg%2F1tl6mp9s?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.sunkarting.fr/,,9.0,799.95,False,False,False,FRJ1,Languedoc-Roussillon,18600.0,2022,100,736,0
878,Starter Park Karting,43.2651657,5.6748075,Provence-Alpes-Côte d’Azur,France,,Karting,10,https://lh3.googleusercontent.com/p/AF1QipN4L2rp6EV-n8jjITimW8VBU9LCQJ_XANVoaa6q=w408-h283-k-no,False,True,False,"nice | my son celebrated his 8th birthday with his friends today. we received a wonderful welcome and the children had a fantastic time. a successful birthday celebration, thank you! first time here and we'll be back 😊 | we did a gp with 7 people. admittedly, the facilities are a bit dated, but the track is super fun, bumpy, and unique. and the team was friendly. we recommend it. the only downside is the access road, which is tricky for some cars.","https://www.google.com/maps/place/Starter+Kart/@43.265081,5.6741832,17z/data=!3m1!4b1!4m6!3m5!1s0x12c9a7ddbcf2d8ab:0xe6910e51893ebf83!8m2!3d43.265081!4d5.6741832!16s%2Fg%2F11gjmb4slj?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",https://www.starter-kart.com/,192.1,2.0,586.82,False,False,False,FRL0,Provence-Alpes-Côte d’Azur,22600.0,2022,85,528,0
1019,Grimaud Karting Loisirs,43.2720016,6.5538564,Provence-Alpes-Côte d’Azur,France,https://www.grimaudkartingloisir.com/,Karting,10,https://lh3.googleusercontent.com/p/AF1QipOO31WB7MHrlYrAOBrF_B4qz-0Sm1U4QtOcWG0D=w408-h274-k-no,False,False,False,"great team, very attentive, great entertainment and even more for the fans | rotax when?","https://www.google.com/maps/place/Grimaud+Karting+Loisir/@43.271635,6.5550579,17z/data=!3m1!4b1!4m6!3m5!1s0x12cec9bbf19d1827:0xf6f1c94cbd4e5491!8m2!3d43.271635!4d6.5550579!16s%2Fg%2F1td353wg?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",https://www.gkl-karting.fr/,,44.0,403.08,False,False,False,FRL0,Provence-Alpes-Côte d’Azur,22600.0,2022,100,719,0
927,Number One Karting,43.3022696,3.456316,Languedoc-Roussillon,France,https://www.kartingnumberone.com/,Karting,10,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy4pUiZ3cSy6jaVB1rkxnWg3n3JtsMsFbAKoEyp5GZSq11ncPNTtXPuGi8ewz4DwzlBrByt5rqjiWKml2c3jIwColnsQyT8uGydHX3ySWkonZKwoo2jJ_ENu2pkN2EoLjgNHOrj=w408-h272-k-no,False,False,False,"great! 👍 happy new year to my karting buddy abdel2 vias 2026! health, happiness, and peace! ☮️✌️✌️☮️ … | first time for me, great team i'll be back with great pleasure | good karting, however we are subjected to far too much restriction from a distance by the teams on site....a shame","https://www.google.com/maps/place/Karting+Number+One/@43.303066,3.456416,17z/data=!3m1!4b1!4m6!3m5!1s0x12b13cf1a654858b:0xa74acb223b359f9a!8m2!3d43.303066!4d3.456416!16s%2Fg%2F1tgzk91_?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.kartingnumberone.com/,,31.0,822.96,False,False,False,FRJ1,Languedoc-Roussillon,18600.0,2022,100,678,0
2347,My Fit Simply,43.311762,1.9666335,Languedoc-Roussillon,France,,SIM Racing,10,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerVexS-5UqpTArzbsmThkV38xyv9FAtbBwksiw5sEd43SdHpjh_p5xAGZCi_IZWf-sJejz_Di9R__HGjdYDdl7cp3Li0-REbFWmNFXPDlfHpKQhexHawfxntJ7KHJSNLEMXp9dI=w408-h240-k-no-pi-11.104689-ya101.76775-ro-1.3622779-fo100,False,False,False,"i've been here for 2 years. myfit center and my fit simply, this 2 facilités are the same. but  we stopped membership on august 2025. it looks fancy but very low maintenance,  plus the hygiene issue. floor mats are tear off. walls have holes. weights are often not arranged, the machines are always taken during crowded hours. so i don't recommended this facilities. | very nice room, extension of myfit center, very good equipment, no co classes. | abandoned room, unrepaired machine, power outage and no air conditioning, hygiene of the premises more than passable, equipment not maintained, certainly risk of accidents.","https://www.google.com/maps/place/MyFit+Simply+Castelnaudary/@43.3117548,1.9666327,17z/data=!3m1!4b1!4m6!3m5!1s0x12ae51fd3da3100b:0x5660d1ca39c51996!8m2!3d43.3117548!4d1.9666327!16s%2Fg%2F11kl1m8c45?hl=en&entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoKLDEwMDc5MjA3MUgBUAM%3D",http://www.myfit-simply.fr/,,,1186.76,False,False,True,FRJ1,Languedoc-Roussillon,18600.0,2022,75,0,-1
1032,Circuit de Karting KDM,43.3217582,3.5453318,Languedoc-Roussillon,France,,Karting,10,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy-GFJ_6CbqC5TBnLYGqxviCRig4dtlLFwcHM7knY5FNW4qwlaALBT7gcEMCr-5wQIhAq85-Lj6zkVRgnXggO5fyY-ztlkhxtjymXOlMPvBQuLljrab7t5btFZrB9szWod5iH3LGA=w408-h306-k-no,True,True,False,"super | i bought six tickets through my company's employee benefits program, and when i went to dks with them (a few years later), they wouldn't do anything about it! admittedly, i let some time pass because i hadn't found the time to go before, but the tickets don't have expiration dates, and the money for them was definitely taken from my account! they wouldn't hear of it, told me they were no longer valid, and didn't even offer any compensation for the reservation we made (two 7-track karting sessions). in short, disappointing! | pleasant slope and top-notch service","https://www.google.com/maps/place/DKS-Motors/@50.3270683,-5.7982478,6z/data=!4m10!1m2!2m1!1sCircuit+de+Karting+KDM++France!3m6!1s0x47c2eb651210df9b:0xe4327c04fba16964!8m2!3d50.3270683!4d3.4302678!15sCh5DaXJjdWl0IGRlIEthcnRpbmcgS0RNICBGcmFuY2VaHyIdY2lyY3VpdCBkZSBrYXJ0aW5nIGtkbSBmcmFuY2WSAQ1nb19rYXJ0X3RyYWNrmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU51TTNZM1duaG5SUkFC4AEA-gEECAAQDg!16s%2Fg%2F12m91kc1j?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.dks-motors.com/,9855.3,3.0,451.45,True,True,False,FRJ1,Languedoc-Roussillon,18600.0,2022,85,523,0
728,Circuit de Karting,43.3488979,6.3383874,Provence-Alpes-Côte d’Azur,France,,Karting,10,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx9Bofg6SOvJ-UqKRpU7Pb1UTzDwzm7-EOacOoQc-xrrWG5PN3zPXspYFI_bqiW6b24G2SQTWNDqs51hgTwrupUfclJNkm0s2lYA113SLyj_FZSlenJqN9gKhutCBN_4jIyj6c=w408-h544-k-no,True,True,False,"the staff were incredibly kind, the alpine baptism was just fantastic, and the karting was amazing. the large, magnificent racing complex has lots to do and see; i highly recommend it. | good asphalt, good people and very close to girona, perfect for spending the day on a pitbike. | superb track, very well located, the staff are fantastic.  a wide selection of cars, each one more beautiful than the last.","https://www.google.com/maps/place/Kart+Power+-+Grand+Circuit+du+Roussillon/@42.780017,-6.3197646,6z/data=!4m10!1m2!2m1!1sCircuit+de+Karting++France!3m6!1s0x12b069a0e5437509:0x83b14fdd44117b3e!8m2!3d42.780017!4d2.908751!15sChpDaXJjdWl0IGRlIEthcnRpbmcgIEZyYW5jZVobIhljaXJjdWl0IGRlIGthcnRpbmcgZnJhbmNlkgENZ29fa2FydF90cmFja5oBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSaGVIRnhOMlYzRUFF4AEA-gEECAAQPQ!16s%2Fg%2F11b6dgd56h?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",https://www.kartingroussillon.com/,194.7,1.0,507.29,True,True,False,FRL0,Provence-Alpes-Côte d’Azur,22600.0,2022,85,2082,0
627,Circuit Quad,43.3530889,0.0391472,Midi-Pyrénées,France,,Karting,1,https://lh3.googleusercontent.com/p/AF1QipOVM85oSxHtp6fRGCNXGbzdl9cNFvvSf56Snf-Y=w408-h340-k-no,True,True,False,"my grandchildren loved it, thank you for your welcome and your professionalism and i will tell you in august and thank you again | nice leisure park. pleasant place and really nice owners. | we went quad biking for a very high price of €64 for 20 minutes and were extremely disappointed.  no problems with the training on the small track, despite the instructor deliberately making us go through the loops (on purpose, he told us). but the adult track was rubbish!!!  we were babysitting, and we couldn't ride the quad at our speed, so much so that the instructor made us stop every minute and told us to slow down! we spent 10 minutes riding at 10 km, driving smoothly (no acceleration, he asked us to slow down).  once we stopped, the instructor deliberately criticized an adult who had a b license and 10 years of driving experience in front of a teenager.  as for quads, avoid them!!!","https://www.google.com/maps/place/Randonn%C3%A9e+quad,+rando+Quad,circuit+quad/@47.5671142,-8.696464,6z/data=!4m10!1m2!2m1!1sCircuit+Quad++France!3m6!1s0x47e2d0551a17d8f5:0xf34136ef550d09b9!8m2!3d47.5671142!4d0.5320516!15sChRDaXJjdWl0IFF1YWQgIEZyYW5jZZIBE29mZl9yb2FkX3JhY2VfdHJhY2vgAQA!16s%2Fg%2F11b7q7zmqm?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",https://www.parcdeloisirsdelescotais.fr/,0.0,3.0,953.6,False,True,False,FRJ2,Midi-Pyrénées,21200.0,2022,85,0,-1
776,Circuit Berderry,43.3548681,-0.4414414,Aquitaine,France,,Karting,10,https://lh3.googleusercontent.com/p/AF1QipOOXbk6rObhZ8t8nU_rjeK1-z7uCb68gplBJWaS=w408-h257-k-no,True,True,False,"a warm welcome and a very enjoyable tour! | we just had a wonderful time there: it was a first for the children, and the staff were very patient and helpful.  a huge thank you to them for taking the time to reassure our 10-year-old, who was quite apprehensive, but who ended up having a fantastic time! we'll gladly come back. | very good and thank you sodi.","https://www.google.com/maps/place/Circuit+Berdery+%F0%9F%8F%8E+Karting+%C3%A0+partir+de+4ans+%F0%9F%A7%92+Paintball,+Team+Building+-+B%C3%A9arn+64+Aquitaine/@43.3565253,-0.4421835,17z/data=!3m1!4b1!4m6!3m5!1s0xd56453a3d252239:0xa3609c4e1d903bf5!8m2!3d43.3565253!4d-0.4421835!16s%2Fg%2F1tgptyxj?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.circuit-berdery.com/?utm_source=gmb,217.76,7.0,1186.16,False,True,False,FRI1,Aquitaine,21300.0,2022,85,1013,0
1023,Karting Martigues,43.3872588,5.0646522,Provence-Alpes-Côte d’Azur,France,,Karting,3,https://lh3.googleusercontent.com/p/AF1QipPX3FDGWAmZu7H2oZoVy3RfsjZZWU61aX1kqt61=w408-h306-k-no,True,True,False,"really great karting club! super friendly staff, always a pleasure to come and progress on this track, see you soon! | the staff were extremely unpleasant, they spoke to us like dogs – absolutely avoid this place! i'm currently here and i went go-karting, and a volunteer spoke to us like we were dogs. we were a group of disabled people and we were spoken to extremely rudely, especially by the manager. | super friendly a thunderous welcome.","https://www.google.com/maps/place/ASK+Martigues+-+Piste+de+l'Oratoire/@43.3876333,5.0639028,17z/data=!3m1!4b1!4m6!3m5!1s0x12c9e01eb5445f3b:0xc0166342d843bfaf!8m2!3d43.3876333!4d5.0639028!16s%2Fg%2F1tfgrgq0?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",https://askmartigues.fr/,0.0,37.0,421.07,False,False,False,FRL0,Provence-Alpes-Côte d’Azur,22600.0,2022,85,610,0
965,Circuit de Karting de Brignoles,43.4046967,6.0116322,Provence-Alpes-Côte d’Azur,France,,Karting,10,https://lh3.googleusercontent.com/p/AF1QipPdDvKYV3rroAFV5kW5Gm6ShzhRHDxLxh-2zetJ=w408-h272-k-no,True,True,False,"friendly staff, technical but fairly fast track. large parking area. | great place to hang with family! | great site. great track.","https://www.google.com/maps/place/Brignoles+Karting+Loisir/@43.4048798,6.0135428,17z/data=!3m1!4b1!4m6!3m5!1s0x12c9697c38ea4949:0x3e3d49e30ddfd925!8m2!3d43.4048798!4d6.0135428!16s%2Fg%2F1vrtx0mf?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.brignoleskartingloisir.com/,340.9,6.0,1082.82,False,True,False,FRL0,Provence-Alpes-Côte d’Azur,22600.0,2022,85,971,0
892,Inter Racing Kart,43.4224087,6.7295999,Provence-Alpes-Côte d’Azur,France,https://www.interracingkart.com/,Karting,10,https://lh3.googleusercontent.com/p/AF1QipM3mHUQfZ9ISQlx4-CJEv9yUFCUi_6Tma3hnCfW=w408-h272-k-no,True,True,False,"appalling!  i drove 100km to get there. i saw on google that it was open, so we rushed over. imagine my surprise when we arrived at huge prison-like barriers with a sign saying ""temporarily closed for 1 month."" fine, but just update google or something to warn people and prevent them from wasting gas unnecessarily… | hello, i'm only giving 3 stars because of clément, who was very funny and respectful, which is why i gave it the stars. apart from that, the receptionist was very disrespectful and not funny at all. get rid of her! i really don't appreciate being spoken to the way she did. i try to be funny, but she doesn't laugh. it doesn't make me want to come back, except that clément changed my mind, and thanks to him, i had a good time. your receptionist has no common sense when it comes to customer service; it's really ridiculous. i hope she won't be there when i come back. good evening. end. | average slope with lots of bumps. the groomer wasn't very quick to respond.","https://www.google.com/maps/place/International+Racing+Karting/@43.4224476,6.7289635,17z/data=!3m1!4b1!4m6!3m5!1s0x12cebd407a56f741:0xa7e54f2df59a7d8a!8m2!3d43.4224476!4d6.7289635!16s%2Fg%2F1ttxd_q7?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.interracingkart.com/,,43.0,386.35,False,False,False,FRL0,Provence-Alpes-Côte d’Azur,22600.0,2022,100,597,0
