Name,Latitude,Longitude,City,Country,Website,Category
N/A,45.9880258,5.3239327,N/A,France,N/A,Karting
Karting Vallée de l'Arc,43.4754717,5.6980677,N/A,France,N/A,Karting
N/A,47.3881938,0.7888722,N/A,France,N/A,Karting
N/A,45.857744,4.5601525,N/A,France,N/A,Karting
N/A,45.8574925,4.5602717,N/A,France,N/A,Karting
N/A,49.1687962,-0.2679531,N/A,France,N/A,Karting
N/A,49.1685621,-0.270382,N/A,France,N/A,Karting
N/A,49.1685618,-0.2698331,N/A,France,N/A,Karting
N/A,49.1687673,-0.2698723,N/A,France,N/A,Karting
N/A,49.1685519,-0.2706898,N/A,France,N/A,Karting
N/A,49.1686959,-0.2680651,N/A,France,N/A,Karting
N/A,49.1688856,-0.2689456,N/A,France,N/A,Karting
N/A,49.1688633,-0.2686416,N/A,France,N/A,Karting
N/A,42.9733325,2.3043049,N/A,France,N/A,Karting
Karting Club Gravelinois,51.0065942,2.1325274,N/A,France,N/A,Karting
Karting du Sundgau,47.5715392,7.3661019,N/A,France,N/A,Karting
KLL Loisirs,50.5135052,2.8429617,N/A,France,https://kll.fr/,Karting
Karting Sud Toulois,48.5312763,5.8664618,N/A,France,N/A,Karting
N/A,48.5313395,5.8661347,N/A,France,N/A,Karting
Kart Race,49.2824744,4.1366587,Witry-lès-Reims,France,https://www.kartrace.org/,Karting
N/A,48.8256044,2.6087296,N/A,France,N/A,Karting
Circuit International de Lavelanet,43.00568,1.8807309,N/A,France,N/A,Karting
Racing Kart du Mans,48.0370658,0.4220017,N/A,France,N/A,Karting
N/A,49.9022861,4.094651,N/A,France,N/A,Karting
Rue du Karting,-20.8944569,55.4995759,N/A,France,N/A,Karting
Rue du Karting,-20.8945082,55.4990808,N/A,France,N/A,Karting
Rue du Karting,-20.8941085,55.4995858,N/A,France,N/A,Karting
Rue du Karting,-20.8942681,55.4991371,N/A,France,N/A,Karting
Rue du Karting,-20.8936935,55.500935,N/A,France,N/A,Karting
N/A,47.9660181,3.4025216,N/A,France,N/A,Karting
N/A,47.9660346,3.4016837,N/A,France,N/A,Karting
N/A,47.967061,3.4020632,N/A,France,N/A,Karting
Rue du Karting,-20.8942604,55.5002118,N/A,France,N/A,Karting
Rue du Karting,-20.8939454,55.5000965,N/A,France,N/A,Karting
Karting du Laquais,45.4662115,5.2983117,N/A,France,N/A,Karting
Rue du Karting,-20.8938412,55.5006532,N/A,France,N/A,Karting
Rue du Karting,-20.8938782,55.5007916,N/A,France,N/A,Karting
Rue du Karting,-20.893763,55.5007306,N/A,France,N/A,Karting
Guyane Karting,4.9678447,-52.4642554,N/A,France,N/A,Karting
N/A,4.9681278,-52.4640469,N/A,France,N/A,Karting
Circuit,43.9076161,3.7006672,N/A,France,N/A,Karting
Circuit,43.9083799,3.7000125,N/A,France,N/A,Karting
N/A,49.0764709,6.1085538,N/A,France,N/A,Karting
N/A,44.5393584,4.3624904,N/A,France,N/A,Karting
Karting cazin,50.5391985,1.9385072,N/A,France,N/A,Karting
Parking Karting Visiteurs,49.341195,5.9769648,N/A,France,N/A,Karting
N/A,16.2497476,-61.2833394,N/A,France,N/A,Karting
N/A,16.2497001,-61.28333,N/A,France,N/A,Karting
Piste du Bois,45.7795885,4.8570282,N/A,France,N/A,Karting
N/A,45.6470228,4.9089514,N/A,France,N/A,Karting
N/A,45.6469359,4.9078178,N/A,France,N/A,Karting
N/A,46.2376896,5.6347457,N/A,France,N/A,Karting
Racing Kart JPR,50.4683816,3.0308447,N/A,France,N/A,Karting
Pôle mécanique de Mirecourt,48.3187643,6.0796415,N/A,France,http://www.freekart88.fr,Karting
N/A,48.6107772,2.5836043,N/A,France,N/A,Karting
N/A,48.6107611,2.5821372,N/A,France,N/A,Karting
Circuit C.I.K,47.9424397,0.2124282,N/A,France,N/A,Karting
N/A,47.9422832,0.2125235,N/A,France,N/A,Karting
Piste de karting,46.8627106,3.1557852,N/A,France,N/A,Karting
N/A,46.3835873,4.9144271,N/A,France,N/A,Karting
Circuit Espace Plus,48.621251,2.2220584,N/A,France,N/A,Karting
N/A,43.4688132,-1.4674439,N/A,France,N/A,Karting
Saint-Paul Kart Team,45.0574715,5.1039349,N/A,France,N/A,Karting
N/A,49.4166048,6.2313242,N/A,France,N/A,Karting
N/A,49.4169136,6.2311083,N/A,France,N/A,Karting
N/A,49.4167733,6.2315449,N/A,France,N/A,Karting
N/A,49.4167867,6.2318062,N/A,France,N/A,Karting
N/A,49.4167943,6.2316304,N/A,France,N/A,Karting
N/A,49.0768777,6.1080127,N/A,France,N/A,Karting
Circuit de karting Loc'karting,43.5784755,3.9425178,N/A,France,N/A,Karting
Rue du Karting,-20.8943573,55.4989609,N/A,France,N/A,Karting
Rue du Karting,-20.8944124,55.4989505,N/A,France,N/A,Karting
Rue du Karting,-20.8943749,55.4990164,N/A,France,N/A,Karting
N/A,49.4650673,3.6809165,N/A,France,N/A,Karting
Karting Haute Picardie,49.7526323,2.6547465,N/A,France,https://www.kartingarvillers.fr/,Karting
Circuit de Karting,44.8443589,-0.7208191,N/A,France,N/A,Karting
N/A,16.2497554,-61.2836244,N/A,France,N/A,Karting
Le Grand Prix,50.4278763,1.6026389,N/A,France,N/A,Karting
Le Grand Prix,50.4278309,1.6024458,N/A,France,N/A,Karting
N/A,49.0253634,2.0515255,N/A,France,N/A,Karting
Piste de Kart Cross du Creaux de Barret,44.6000094,4.8567657,N/A,France,http://lalaupie.com/Sport/index.html,Karting
N/A,45.5432949,4.229456,N/A,France,N/A,Karting
Circuit Léopard,45.5362856,4.3021956,N/A,France,N/A,Karting
Circuit automobile Maurice Tissandier,46.5939363,2.0063644,N/A,France,N/A,Karting
N/A,45.4798641,4.344563,N/A,France,N/A,Karting
N/A,49.3671277,0.0776699,N/A,France,N/A,Karting
N/A,49.3670641,0.0775828,N/A,France,N/A,Karting
N/A,49.3671553,0.0777208,N/A,France,N/A,Karting
N/A,49.3671421,0.0776769,N/A,France,N/A,Karting
N/A,48.9188658,2.8541341,N/A,France,N/A,Karting
N/A,48.5521947,4.7708169,N/A,France,N/A,Karting
N/A,47.969315,-2.9909582,N/A,France,N/A,Karting
N/A,44.9476012,6.5554013,N/A,France,N/A,Karting
N/A,46.6763821,1.7102777,N/A,France,N/A,Karting
Karting Arthonnais,46.6760722,1.7102489,N/A,France,N/A,Karting
Karting Arthonnais,46.6764508,1.7100776,N/A,France,N/A,Karting
N/A,44.3459904,1.4824924,N/A,France,N/A,Karting
N/A,43.0825672,6.1418606,N/A,France,N/A,Karting
Circuit Sarron,45.9082011,3.1274805,N/A,France,N/A,Karting
N/A,47.0578686,-0.9790017,N/A,France,N/A,Karting
Formule Kart,47.1984111,0.6529881,N/A,France,http://www.formulekart.com/,Karting
N/A,47.2878835,5.0549926,N/A,France,N/A,Karting
Ancien projet de karting abandonné,16.2552048,-61.5506529,N/A,France,N/A,Karting
N/A,46.2923964,-0.5071528,N/A,France,N/A,Karting
N/A,46.4218163,-1.3921363,N/A,France,N/A,Karting
Kart de Foulain,48.0379353,5.2234264,N/A,France,N/A,Karting
N/A,49.0156878,-0.0797027,N/A,France,N/A,Karting
N/A,46.8127549,4.413032,N/A,France,N/A,Karting
N/A,46.8129185,4.4129972,N/A,France,N/A,Karting
N/A,44.3882153,6.5943745,N/A,France,https://www.passionkart.fr/listings/karting-saint-pons-circuit-barcelonnette/,Karting
Karting des Poudrières,46.9182729,6.3331375,N/A,France,N/A,Karting
Karting de Monteux,44.0536982,4.9462134,N/A,France,N/A,Karting
Le Grand Prix,50.4275546,1.6027012,N/A,France,N/A,Karting
Le Grand Prix,50.4277565,1.6026039,N/A,France,N/A,Karting
Le Grand Prix,50.4276308,1.6027895,N/A,France,N/A,Karting
Karting Tours,47.3880277,0.7889781,N/A,France,karting-center-tours.fr,Karting
Circuit Julie Tonelli,43.8195921,4.6038114,N/A,France,N/A,Karting
Karting Manosque,43.8073715,5.8199642,Manosque,France,https://www.kartingmanosque.fr/,Karting
N/A,45.4555926,1.452984,N/A,France,N/A,Karting
Circuit de l'Enclos,46.9605041,6.1880172,N/A,France,http://www.circuitdelenclos.com/,Karting
N/A,45.9882473,5.323323,N/A,France,N/A,Karting
N/A,45.9894794,5.3231087,N/A,France,N/A,Karting
N/A,45.989003,5.3243002,N/A,France,N/A,Karting
N/A,45.9898897,5.3242269,N/A,France,N/A,Karting
N/A,45.9893263,5.3231225,N/A,France,N/A,Karting
N/A,45.9898084,5.323956,N/A,France,N/A,Karting
N/A,45.9882572,5.3239671,N/A,France,N/A,Karting
N/A,45.9890065,5.3237533,N/A,France,N/A,Karting
N/A,45.9886267,5.3241799,N/A,France,N/A,Karting
N/A,45.9885283,5.3234363,N/A,France,N/A,Karting
N/A,45.9885317,5.3243433,N/A,France,N/A,Karting
KartCenter,47.9693813,-2.9910758,N/A,France,https://www.kartcenter56.fr/,Karting
N/A,43.362416,5.2380863,N/A,France,N/A,Karting
Actua kart,45.6834578,5.0746905,N/A,France,https://www.actua-organisation.fr/,Karting
Circuit Pro'Kart,48.7607532,1.3706688,N/A,France,N/A,Karting
N/A,46.4468624,-0.7792788,N/A,France,N/A,Karting
Martini Racing Kart 85,46.8508019,-1.8486603,N/A,France,N/A,Karting
N/A,46.8506713,-1.8485615,N/A,France,N/A,Karting
N/A,46.8510881,-1.8495071,N/A,France,N/A,Karting
Circuit de Karting de la Roche de Glun,44.9859105,4.8553577,N/A,France,http://www.kartingvalence.com/,Karting
Karthors,44.3459154,1.4823703,N/A,France,https://www.karthors.fr,Karting
Karting sur Glace Orcières,44.6792268,6.316524,N/A,France,N/A,Karting
N/A,43.4463163,-0.5292072,N/A,France,N/A,Karting
N/A,43.4458468,-0.5301527,N/A,France,N/A,Karting
N/A,43.4461654,-0.5298107,N/A,France,N/A,Karting
N/A,43.4463029,-0.529634,N/A,France,N/A,Karting
N/A,43.4460682,-0.5293633,N/A,France,N/A,Karting
N/A,43.4468411,-0.5287097,N/A,France,N/A,Karting
N/A,43.4463431,-0.5292025,N/A,France,N/A,Karting
Abbeville Somme Karting,50.1356745,1.8397527,N/A,France,https://abbeville-somme-karting.fr/,Karting
Piste de Karting Extérieur,46.4270624,5.7136811,N/A,France,N/A,Karting
N/A,45.6311831,-1.0102516,N/A,France,N/A,Karting
N/A,49.1024333,2.0402693,N/A,France,N/A,Karting
N/A,48.7556009,5.170161,N/A,France,N/A,Karting
N/A,48.7554696,5.1703542,N/A,France,N/A,Karting
Karting 79,46.3441956,-0.3676664,N/A,France,N/A,Karting
Karting,48.0362584,-0.7431724,Laval,France,N/A,Karting
Karting des 3 Lacs,44.4602921,6.1533777,N/A,France,N/A,Karting
Circuit de karting,-17.5324755,-149.4319921,N/A,France,https://tahitinuikarting.business.site/,Karting
Kartings à Pédales,46.9973662,-0.3463674,N/A,France,N/A,Karting
Karting,48.5314672,5.8680452,N/A,France,N/A,Karting
N/A,50.5063791,2.5012479,N/A,France,N/A,Karting
N/A,50.506189,2.5013385,N/A,France,N/A,Karting
N/A,50.5062006,2.5011554,N/A,France,N/A,Karting
N/A,50.5062685,2.5011264,N/A,France,N/A,Karting
N/A,50.5063356,2.5010996,N/A,France,N/A,Karting
N/A,44.5401442,4.3626702,N/A,France,N/A,Karting
N/A,47.9385967,0.2127574,N/A,France,N/A,Karting
N/A,47.9382469,0.2118256,N/A,France,N/A,Karting
Pit lane,47.9380733,0.2108661,N/A,France,N/A,Karting
Circuit Alain Prost Amateur,47.9381897,0.2117627,N/A,France,N/A,Karting
N/A,48.0707921,-1.1731531,N/A,France,N/A,Karting
N/A,48.0706052,-1.1727803,N/A,France,N/A,Karting
N/A,48.0707278,-1.1727264,N/A,France,N/A,Karting
Parc Sports & Loisirs Gorges de l'Hérault - Cévennes,43.9080664,3.7003736,N/A,France,https://www.parc-loisir-cevennes.fr,Karting
Piste de Karting de Lessay,49.2042918,-1.5110311,N/A,France,N/A,Karting
N/A,48.6112044,2.5800637,N/A,France,N/A,Karting
N/A,48.3194067,6.07853,N/A,France,N/A,Karting
N/A,48.3192334,6.0783134,N/A,France,N/A,Karting
Cosne Karting,47.3580574,2.9191223,N/A,France,N/A,Karting
Xtreme fun 08,49.6623613,5.0451913,N/A,France,N/A,Karting
N/A,43.4220283,6.7297992,N/A,France,N/A,Karting
MP Karting,44.5395302,4.3625103,N/A,France,https://www.karting-ardeche.com/,Karting
Brenne Découverte,46.8091801,1.283374,N/A,France,https://www.brenne-decouverte.com/karting/,Karting
N/A,46.8092277,1.2834001,N/A,France,N/A,Karting
Quad'Loc,46.7677329,-2.0333652,N/A,France,http://quadloc85.fr/,Karting
N/A,43.6914222,7.2426747,N/A,France,N/A,Karting
N/A,48.6924983,3.104577,N/A,France,N/A,Karting
N/A,48.692728,3.10426,N/A,France,N/A,Karting
N/A,50.9922931,2.3981926,N/A,France,N/A,Karting
N/A,43.0892771,6.1422079,N/A,France,N/A,Karting
N/A,43.0895717,6.1427996,N/A,France,N/A,Karting
N/A,48.0372349,-0.7406346,N/A,France,N/A,Karting
N/A,48.6443182,-0.5135262,N/A,France,N/A,Karting
N/A,45.9495633,-0.5038278,N/A,France,N/A,Karting
Impasse du Karting,45.2812526,4.8212987,N/A,France,N/A,Karting
N/A,47.5247555,-1.8395504,N/A,France,N/A,Karting
N/A,47.5254597,-1.8412054,N/A,France,N/A,Karting
N/A,47.525228,-1.8414648,N/A,France,N/A,Karting
N/A,47.5259699,-1.8404495,N/A,France,N/A,Karting
N/A,47.5256235,-1.8399992,N/A,France,N/A,Karting
N/A,50.4936707,1.652385,N/A,France,N/A,Karting
N/A,50.4928342,1.6521577,N/A,France,N/A,Karting
N/A,48.0667953,-1.7128627,N/A,France,N/A,Karting
N/A,44.5565943,6.0911783,N/A,France,N/A,Karting
N/A,43.9669688,4.2717707,N/A,France,N/A,Karting
N/A,43.9669698,4.2718655,N/A,France,N/A,Karting
N/A,43.966965,4.2718143,N/A,France,N/A,Karting
N/A,43.9669605,4.2717431,N/A,France,N/A,Karting
N/A,43.9669911,4.271674,N/A,France,N/A,Karting
N/A,43.9669648,4.2716553,N/A,France,N/A,Karting
N/A,43.9669398,4.2717582,N/A,France,N/A,Karting
N/A,43.9669605,4.271781,N/A,France,N/A,Karting
Les Karts à Pédales,43.966972,4.2717821,N/A,France,N/A,Karting
Karting Six-Fours,43.1215581,5.843305,N/A,France,N/A,Karting
Kart Expo,48.0662976,-1.7134414,N/A,France,N/A,Karting
N/A,48.0661399,-1.7133487,N/A,France,N/A,Karting
N/A,48.4735738,-4.5257888,N/A,France,N/A,Karting
Mistral Karting,44.5526214,4.7107454,N/A,France,N/A,Karting
N/A,44.9860071,4.8793261,N/A,France,N/A,Karting
N/A,47.1685298,-2.144733,N/A,France,N/A,Karting
N/A,47.1685773,-2.1449988,N/A,France,N/A,Karting
N/A,47.1677729,-2.1449438,N/A,France,N/A,Karting
N/A,47.3668845,4.9012442,N/A,France,N/A,Karting
N/A,45.6975959,-0.6154608,N/A,France,N/A,Karting
N/A,45.697835,-0.6166809,N/A,France,N/A,Karting
N/A,45.6976809,-0.6152661,N/A,France,N/A,Karting
N/A,45.6973898,-0.6152047,N/A,France,N/A,Karting
N/A,45.6977268,-0.6160964,N/A,France,N/A,Karting
Descente du karting,48.600212,-0.653313,N/A,France,N/A,Karting
N/A,43.300211,3.4117786,N/A,France,N/A,Karting
N/A,43.3001412,3.4116183,N/A,France,N/A,Karting
N/A,45.6645185,-0.6054417,N/A,France,N/A,Karting
Rue du Karting,-20.8946599,55.497549,N/A,France,N/A,Karting
Rue du Karting,-20.8947198,55.497563,N/A,France,N/A,Karting
N/A,47.4918504,3.9732273,N/A,France,N/A,Karting
N/A,43.6892112,6.959796,N/A,France,N/A,Karting
N/A,49.1028003,2.0396471,N/A,France,N/A,Karting
Circuit Vendée Kart Center,46.4386987,-0.788855,N/A,France,N/A,Karting
N/A,47.3584296,2.9189103,N/A,France,N/A,Karting
Sun Karting,43.2533749,3.2743844,Sérignan,France,http://www.sunkarting.fr,Karting
N/A,47.2879032,5.0549052,N/A,France,N/A,Karting
N/A,47.2882249,5.0552579,N/A,France,N/A,Karting
Karts Enfants,48.8872991,2.3156634,N/A,France,N/A,Karting
Buggy Quad Enfants,45.5572456,-0.9482367,N/A,France,N/A,Karting
N/A,50.4688668,3.0316976,N/A,France,https://www.karting-lille-jpr.fr,Karting
N/A,50.4686726,3.0308804,N/A,France,N/A,Karting
N/A,50.4694578,3.0305417,N/A,France,N/A,Karting
N/A,50.4697687,3.0309769,N/A,France,N/A,Karting
N/A,50.4692078,3.0297577,N/A,France,N/A,Karting
N/A,47.5579422,-2.6917319,N/A,France,N/A,Karting
Kart à Pédales,44.394436,2.6935853,N/A,France,N/A,Karting
Kart à Pédales,44.3946858,2.6936814,N/A,France,N/A,Karting
Karting Club Gravelinois,51.00647,2.1327619,N/A,France,N/A,Karting
N/A,44.4689056,0.7937501,N/A,France,N/A,Karting
N/A,46.8511735,-1.8487773,N/A,France,N/A,Karting
Kart One,46.7871369,-2.0701457,N/A,France,N/A,Karting
BattleKart,47.4415019,0.6974984,N/A,France,https://www.battlekart.com/fr/tours/,Karting
N/A,43.9669947,4.2717325,N/A,France,N/A,Karting
N/A,48.0545458,-1.7304163,N/A,France,N/A,Karting
Karting de Beauvais,49.3980086,2.201011,Rochy-Condé,France,https://kartingdebeauvais.fr/,Karting
N/A,49.3972505,2.2005656,N/A,France,N/A,Karting
N/A,16.2498192,-61.2838148,N/A,France,N/A,Karting
Acro'Kart Racing,14.534391,-61.0126832,N/A,France,N/A,Karting
N/A,43.3002856,3.4123484,N/A,France,N/A,Karting
N/A,48.9156483,7.7520406,N/A,France,N/A,Karting
N/A,48.9155849,7.7522005,N/A,France,N/A,Karting
N/A,48.9159578,7.7527114,N/A,France,N/A,Karting
N/A,48.915996,7.7525742,N/A,France,N/A,Karting
N/A,48.9137963,7.7510988,N/A,France,N/A,Karting
N/A,48.9138485,7.7513464,N/A,France,N/A,Karting
N/A,48.9675862,7.727411,N/A,France,N/A,Karting
Rallye Kart,43.4611913,6.6521463,Roquebrune-sur-Argens,France,N/A,Karting
N/A,50.4729258,2.6831008,N/A,France,N/A,Karting
Speed Park,48.5809179,2.3023314,N/A,France,https://www.kartingbowling.com/bretigny-sur-orge/page-contact-et-plan-d-acces-11.html,Karting
N/A,43.469222,-1.4660971,N/A,France,N/A,Karting
N/A,43.4688069,-1.4675692,N/A,France,N/A,Karting
Karting l'Anneau du Rhin,47.951044,7.414148,N/A,France,N/A,Karting
N/A,16.2553374,-61.5507151,N/A,France,N/A,Karting
N/A,43.8820647,3.8958128,N/A,France,N/A,Karting
N/A,43.8821015,3.8953703,N/A,France,N/A,Karting
N/A,43.8822696,3.8946307,N/A,France,N/A,Karting
N/A,43.8824713,3.8939032,N/A,France,N/A,Karting
N/A,43.8823579,3.8941485,N/A,France,N/A,Karting
N/A,43.8824437,3.8961615,N/A,France,N/A,Karting
N/A,43.8823294,3.8961911,N/A,France,N/A,Karting
N/A,43.8824578,3.8960213,N/A,France,N/A,Karting
N/A,43.8824464,3.8958774,N/A,France,N/A,Karting
N/A,43.8823296,3.895407,N/A,France,N/A,Karting
N/A,43.881424,3.8949167,N/A,France,N/A,Karting
N/A,43.8816466,3.8929303,N/A,France,N/A,Karting
N/A,43.8819243,3.8943811,N/A,France,N/A,Karting
N/A,43.8819192,3.8941988,N/A,France,N/A,Karting
N/A,43.8820583,3.8938577,N/A,France,N/A,Karting
N/A,43.8821112,3.8926538,N/A,France,N/A,Karting
N/A,43.8817285,3.8922969,N/A,France,N/A,Karting
N/A,43.8822871,3.8920932,N/A,France,N/A,Karting
N/A,43.8824166,3.891574,N/A,France,N/A,Karting
Rue du Karting,-20.8945783,55.4991845,N/A,France,N/A,Karting
Karting's Passion,48.1015012,-1.2871366,N/A,France,N/A,Karting
N/A,48.1013231,-1.2871491,N/A,France,N/A,Karting
N/A,48.1016734,-1.2876691,N/A,France,N/A,Karting
N/A,49.0225851,6.101909,N/A,France,N/A,Karting
N/A,49.0225351,6.1014435,N/A,France,N/A,Karting
N/A,47.7953631,7.1630987,N/A,France,https://www.pgkart.com/fr/projets/complexe-de-loisirs-wakalase/,Karting
N/A,45.9498907,-0.5038972,N/A,France,N/A,Karting
Piste de Karting,46.5036338,-1.6784299,N/A,France,N/A,Karting
N/A,46.0706421,4.7394542,N/A,France,N/A,Karting
N/A,43.3002676,3.4129011,N/A,France,N/A,Karting
N/A,45.843259,5.0632764,N/A,France,N/A,Karting
N/A,45.8434999,5.0617494,N/A,France,N/A,Karting
N/A,45.8429801,5.0620983,N/A,France,N/A,Karting
N/A,45.2410797,-0.1008822,N/A,France,N/A,Karting
N/A,45.2407649,-0.0993902,N/A,France,N/A,Karting
N/A,45.2412569,-0.0997021,N/A,France,N/A,Karting
N/A,45.2403154,-0.1027764,N/A,France,N/A,Karting
N/A,45.240571,-0.1024145,N/A,France,N/A,Karting
N/A,45.2420429,-0.1000032,N/A,France,N/A,Karting
N/A,45.8736899,1.1829137,N/A,France,N/A,Karting
N/A,45.8735658,1.182455,N/A,France,N/A,Karting
N/A,47.6688044,1.2162202,N/A,France,N/A,Karting
N/A,47.6691868,1.2148376,N/A,France,N/A,Karting
Complexe sportif de karting de la Hague,49.6632952,-1.813785,N/A,France,https://karting50.fr/,Karting
N/A,43.2484789,5.7976731,N/A,France,N/A,Karting
N/A,43.2484487,5.7977426,N/A,France,N/A,Karting
N/A,49.4169086,6.2321654,N/A,France,N/A,Karting
N/A,43.5937703,2.1878457,N/A,France,N/A,Karting
Stand,43.0888782,6.1430909,N/A,France,N/A,Karting
N/A,43.089086,6.1428,N/A,France,N/A,Karting
Stand,43.0891317,6.14244,N/A,France,N/A,Karting
Stand,43.0888804,6.1432851,N/A,France,N/A,Karting
N/A,43.0891139,6.1428717,N/A,France,N/A,Karting
N/A,43.0891232,6.1429047,N/A,France,N/A,Karting
N/A,43.0890868,6.1422063,N/A,France,N/A,Karting
N/A,43.089208,6.1420224,N/A,France,N/A,Karting
Stand,43.0890287,6.1427299,N/A,France,N/A,Karting
Stand,43.0890567,6.142768,N/A,France,N/A,Karting
Stand,43.0890833,6.1428056,N/A,France,N/A,Karting
N/A,47.567898,0.5319061,N/A,France,N/A,Karting
N/A,46.6895947,4.3780593,N/A,France,N/A,Karting
N/A,49.9022802,4.0946713,N/A,France,N/A,Karting
N/A,47.8672211,-1.8968634,N/A,France,N/A,Karting
N/A,48.0662128,-1.7133545,N/A,France,N/A,Karting
Stand,45.845482,5.9676625,N/A,France,N/A,Karting
Stand,45.8462408,5.9686404,N/A,France,N/A,Karting
Karting de Rumilly,45.8466736,5.9685936,Rumilly,France,http://kartingderumilly.fr/index.html,Karting
Tahiti Karting,-17.5324027,-149.4319382,N/A,France,N/A,Karting
Tahiti Karting,-17.5325774,-149.4315989,N/A,France,N/A,Karting
N/A,49.115138,3.8483843,N/A,France,N/A,Karting
N/A,49.1144902,3.8496828,N/A,France,N/A,Karting
N/A,49.1145632,3.8497668,N/A,France,N/A,Karting
N/A,49.114733,3.8477131,N/A,France,N/A,Karting
N/A,49.1152496,3.8471364,N/A,France,N/A,Karting
N/A,49.1149141,3.8471947,N/A,France,N/A,Karting
N/A,49.1147818,3.8474606,N/A,France,N/A,Karting
N/A,49.1146614,3.8477517,N/A,France,N/A,Karting
N/A,49.1146298,3.8484897,N/A,France,N/A,Karting
N/A,49.1142777,3.8488187,N/A,France,N/A,Karting
N/A,49.1140663,3.8487264,N/A,France,N/A,Karting
N/A,49.1154183,3.8476592,N/A,France,N/A,Karting
N/A,49.1151465,3.8491967,N/A,France,N/A,Karting
West Aventure,46.6989164,-1.8451723,N/A,France,N/A,Karting
N/A,48.4737175,-4.5259102,N/A,France,N/A,Karting
Made In Kart,47.9668291,3.4020862,N/A,France,N/A,Karting
N/A,45.3071401,4.0375078,N/A,France,N/A,Karting
N/A,46.3443167,-0.3676636,N/A,France,N/A,Karting
N/A,46.3440475,-0.3679516,N/A,France,N/A,Karting
Karting du Grand Arc,45.6256612,6.3308227,N/A,France,https://kartingdugrandarc.fr/,Karting
N/A,46.2925353,-0.5069805,N/A,France,N/A,Karting
N/A,46.2927024,-0.506777,N/A,France,N/A,Karting
N/A,46.0999456,-0.9446351,N/A,France,N/A,Karting
N/A,46.1005692,-0.9448827,N/A,France,N/A,Karting
N/A,49.1687271,-0.2674318,N/A,France,N/A,Karting
N/A,49.168818,-0.2683847,N/A,France,N/A,Karting
N/A,43.9519099,4.8713789,N/A,France,N/A,Karting
Speed Park,48.4268375,-4.4705213,N/A,France,N/A,Karting
N/A,46.3829039,0.0541696,N/A,France,N/A,Karting
N/A,46.5488103,5.3286712,N/A,France,N/A,Karting
N/A,46.5493015,5.3288328,N/A,France,N/A,Karting
N/A,46.5494049,5.3292163,N/A,France,N/A,Karting
N/A,46.5503928,5.3250979,N/A,France,N/A,Karting
Circuit Beltoise-Trappes,48.760521,1.9937865,N/A,France,N/A,Karting
N/A,43.2723685,6.5531167,N/A,France,N/A,Karting
N/A,43.2719982,6.5537307,N/A,France,N/A,Karting
N/A,43.2717913,6.5545254,N/A,France,N/A,Karting
N/A,43.2717548,6.554552,N/A,France,N/A,Karting
N/A,43.2719569,6.5542741,N/A,France,N/A,Karting
N/A,43.2719475,6.5542673,N/A,France,N/A,Karting
N/A,43.2717601,6.5538588,N/A,France,N/A,Karting
N/A,43.2718772,6.5539703,N/A,France,N/A,Karting
N/A,44.9858964,4.8590421,N/A,France,N/A,Karting
N/A,44.5385595,4.3623788,N/A,France,N/A,Karting
N/A,44.5396792,4.3623535,N/A,France,N/A,Karting
N/A,44.5399631,4.36231,N/A,France,N/A,Karting
Karting,44.5862853,4.4478482,N/A,France,N/A,Karting
Karting,44.5853486,4.4474854,N/A,France,N/A,Karting
Karting,44.5844774,4.4480404,N/A,France,N/A,Karting
Karting,44.5848388,4.4481726,N/A,France,N/A,Karting
Karting,44.5843927,4.4482784,N/A,France,N/A,Karting
Karting,44.5858192,4.4485253,N/A,France,N/A,Karting
Karting,44.5856148,4.4485439,N/A,France,N/A,Karting
N/A,48.7601661,1.3705821,N/A,France,N/A,Karting
N/A,48.761027,1.3708839,N/A,France,N/A,Karting
N/A,48.7611692,1.3710167,N/A,France,N/A,Karting
Accès Karting,-22.1725738,166.4373286,N/A,France,N/A,Karting
N/A,45.6259334,6.3305584,N/A,France,N/A,Karting
N/A,45.6260705,6.3306725,N/A,France,N/A,Karting
N/A,45.843358,5.0633009,N/A,France,N/A,Karting
N/A,45.8434048,5.0636895,N/A,France,N/A,Karting
N/A,45.8434646,5.0637553,N/A,France,N/A,Karting
N/A,45.8435001,5.0636459,N/A,France,N/A,Karting
N/A,45.8430968,5.0630445,N/A,France,N/A,Karting
N/A,45.8433189,5.0634603,N/A,France,N/A,Karting
N/A,45.843118,5.0634133,N/A,France,N/A,Karting
N/A,48.1647712,6.9175472,N/A,France,N/A,Karting
N/A,48.1650855,6.9180524,N/A,France,N/A,Karting
N/A,44.6793936,6.3164638,N/A,France,N/A,Karting
N/A,44.6795994,6.316956,N/A,France,N/A,Karting
N/A,44.6796471,6.3168363,N/A,France,N/A,Karting
N/A,44.6796739,6.3170518,N/A,France,N/A,Karting
N/A,44.6789835,6.3161825,N/A,France,N/A,Karting
Circuit voiturette,44.6793475,6.3174416,N/A,France,N/A,Karting
N/A,4.967525,-52.4650157,N/A,France,N/A,Karting
Karting des Auzieres,44.2602416,4.9999398,N/A,France,N/A,Karting
N/A,44.2600618,5.0001249,N/A,France,N/A,Karting
N/A,48.7614432,1.3711546,N/A,France,N/A,Karting
N/A,48.7607954,1.3707995,N/A,France,N/A,Karting
N/A,48.7611482,1.3706094,N/A,France,N/A,Karting
